symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
TN,1.75,0.5,LONG,fiz_short_yur_long,6,30m,700,43.9,1.1,0.017,27.98,138.62,393,307,393
TN,1.75,0.5,LONG,fiz_short_yur_long,12,60m,700,43.7,0.79,-0.048,44.938,129.39,394,306,394
TN,1.75,0.5,LONG,fiz_short_yur_long,24,120m,700,43.6,1.14,0.035,17.503,193.55,395,305,395
TN,1.75,0.5,LONG,fiz_short_yur_long,48,240m,700,43.7,0.88,-0.047,56.409,240.18,394,306,394
TN,1.75,0.5,SHORT,fiz_long_yur_short,3,15m,735,43.9,0.96,-0.007,35.383,111.45,412,323,412
TN,1.75,0.5,SHORT,fiz_long_yur_short,6,30m,735,43.3,1.0,-0.0,17.283,117.95,417,318,417
TN,1.75,0.5,SHORT,fiz_long_yur_short,12,60m,735,44.4,1.15,0.032,19.721,177.55,409,326,409
TN,1.75,0.5,SHORT,fiz_long_yur_short,24,120m,735,39.7,0.81,-0.054,42.236,171.93,443,292,443
TN,1.75,0.5,SHORT,fiz_long_yur_short,48,240m,735,44.1,0.9,-0.035,67.589,231.5,411,324,411
TN,1.75,0.75,LONG,fiz_short_yur_long,3,15m,608,45.1,0.89,-0.016,22.597,84.05,334,274,334
TN,1.75,0.75,LONG,fiz_short_yur_long,6,30m,608,43.9,1.07,0.013,24.911,118.25,341,267,341
TN,1.75,0.75,LONG,fiz_short_yur_long,12,60m,608,44.1,0.81,-0.043,35.293,113.69,340,268,340
TN,1.75,0.75,LONG,fiz_short_yur_long,24,120m,608,43.9,1.2,0.047,17.421,173.22,341,267,341
TN,1.75,0.75,LONG,fiz_short_yur_long,48,240m,608,43.8,0.89,-0.045,52.85,215.47,342,266,342
TN,1.75,0.75,SHORT,fiz_long_yur_short,3,15m,650,43.7,1.0,0.0,30.51,97.76,366,284,366
TN,1.75,0.75,SHORT,fiz_long_yur_short,6,30m,650,43.2,1.11,0.016,10.815,107.64,369,281,369
TN,1.75,0.75,SHORT,fiz_long_yur_short,12,60m,650,44.6,1.16,0.032,14.54,152.26,360,290,360
TN,1.75,0.75,SHORT,fiz_long_yur_short,24,120m,650,39.4,0.82,-0.051,38.545,153.11,394,256,394
TN,1.75,0.75,SHORT,fiz_long_yur_short,48,240m,650,44.0,0.9,-0.036,63.573,205.13,364,286,364
TN,1.75,1.0,LONG,fiz_short_yur_long,3,15m,493,46.0,0.93,-0.011,24.574,74.08,266,227,266
TN,1.75,1.0,LONG,fiz_short_yur_long,6,30m,493,45.4,1.07,0.013,24.995,96.43,269,224,269
TN,1.75,1.0,LONG,fiz_short_yur_long,12,60m,493,45.0,0.75,-0.06,37.481,87.1,271,222,271
TN,1.75,1.0,LONG,fiz_short_yur_long,24,120m,493,43.2,1.14,0.034,14.346,136.69,280,213,280
TN,1.75,1.0,LONG,fiz_short_yur_long,48,240m,493,43.4,0.78,-0.09,52.693,154.85,279,214,279
TN,1.75,1.0,SHORT,fiz_long_yur_short,3,15m,521,44.7,0.98,-0.004,30.115,81.92,288,233,288
TN,1.75,1.0,SHORT,fiz_long_yur_short,6,30m,521,42.8,1.1,0.016,14.788,87.15,298,223,298
TN,1.75,1.0,SHORT,fiz_long_yur_short,12,60m,521,43.8,1.14,0.029,12.557,120.34,293,228,293
TN,1.75,1.0,SHORT,fiz_long_yur_short,24,120m,521,38.4,0.78,-0.064,35.749,118.16,321,200,321
TN,1.75,1.0,SHORT,fiz_long_yur_short,48,240m,521,43.6,0.89,-0.039,44.048,159.6,294,227,294
TN,1.75,1.25,LONG,fiz_short_yur_long,3,15m,370,46.2,1.27,0.033,9.234,57.91,199,171,199
TN,1.75,1.25,LONG,fiz_short_yur_long,6,30m,370,45.7,0.97,-0.005,17.812,66.19,201,169,201
TN,1.75,1.25,LONG,fiz_short_yur_long,12,60m,370,45.9,0.72,-0.069,28.063,64.59,200,170,200
TN,1.75,1.25,LONG,fiz_short_yur_long,24,120m,370,43.5,1.23,0.056,12.849,110.28,209,161,209
TN,1.75,1.25,LONG,fiz_short_yur_long,48,240m,370,43.5,0.76,-0.099,45.634,119.21,209,161,209
TN,1.75,1.25,SHORT,fiz_long_yur_short,3,15m,413,43.6,0.81,-0.035,29.734,60.07,233,180,233
TN,1.75,1.25,SHORT,fiz_long_yur_short,6,30m,413,42.9,1.0,-0.0,16.477,65.96,236,177,236
TN,1.75,1.25,SHORT,fiz_long_yur_short,12,60m,413,44.3,1.19,0.039,11.718,100.45,230,183,230
TN,1.75,1.25,SHORT,fiz_long_yur_short,24,120m,413,40.0,0.84,-0.046,27.686,98.75,248,165,248
TN,1.75,1.25,SHORT,fiz_long_yur_short,48,240m,413,44.8,0.9,-0.035,31.764,124.38,228,185,228
TN,1.75,1.5,LONG,fiz_short_yur_long,3,15m,296,44.6,1.25,0.029,6.209,43.04,164,132,164
TN,1.75,1.5,LONG,fiz_short_yur_long,6,30m,296,43.6,0.86,-0.024,14.887,44.77,167,129,167
TN,1.75,1.5,LONG,fiz_short_yur_long,12,60m,296,45.9,0.71,-0.071,25.634,51.14,160,136,160
TN,1.75,1.5,LONG,fiz_short_yur_long,24,120m,296,43.6,1.36,0.077,10.79,85.95,167,129,167
TN,1.75,1.5,LONG,fiz_short_yur_long,48,240m,296,41.6,0.7,-0.125,45.542,87.71,173,123,173
TN,1.75,1.5,SHORT,fiz_long_yur_short,3,15m,319,45.1,0.89,-0.019,19.698,49.94,175,144,175
TN,1.75,1.5,SHORT,fiz_long_yur_short,6,30m,319,45.5,1.0,-0.001,18.462,54.75,174,145,174
