symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
GK,1.5,1.5,SHORT,fiz_long_yur_short,24,120m,2265,45.4,0.87,-0.041,114.487,632.21,1237,1028,1237
GK,1.5,1.5,SHORT,fiz_long_yur_short,48,240m,2265,47.8,0.96,-0.018,110.425,889.42,1183,1082,1183
GK,1.75,0.5,LONG,fiz_short_yur_long,3,15m,3867,45.1,0.95,-0.007,39.374,498.78,2123,1744,2123
GK,1.75,0.5,LONG,fiz_short_yur_long,6,30m,3867,46.2,0.99,-0.001,46.939,672.95,2081,1786,2081
GK,1.75,0.5,LONG,fiz_short_yur_long,12,60m,3867,47.0,0.98,-0.005,52.78,850.14,2049,1818,2049
GK,1.75,0.5,LONG,fiz_short_yur_long,24,120m,3867,47.1,0.83,-0.062,284.526,1133.03,2045,1822,2045
GK,1.75,0.5,LONG,fiz_short_yur_long,48,240m,3867,46.9,0.81,-0.096,509.664,1613.93,2053,1814,2053
GK,1.75,0.5,SHORT,fiz_long_yur_short,3,15m,4121,44.2,1.0,-0.001,28.206,498.96,2300,1821,2300
GK,1.75,0.5,SHORT,fiz_long_yur_short,6,30m,4121,46.0,1.02,0.003,44.86,671.51,2224,1897,2224
GK,1.75,0.5,SHORT,fiz_long_yur_short,12,60m,4121,46.6,0.98,-0.004,84.533,877.15,2202,1919,2202
GK,1.75,0.5,SHORT,fiz_long_yur_short,24,120m,4121,46.5,0.96,-0.011,152.074,1223.34,2206,1915,2206
GK,1.75,0.5,SHORT,fiz_long_yur_short,48,240m,4121,48.5,1.03,0.011,176.212,1746.15,2122,1999,2122
GK,1.75,0.75,LONG,fiz_short_yur_long,3,15m,3429,44.6,0.96,-0.006,34.127,444.1,1899,1530,1899
GK,1.75,0.75,LONG,fiz_short_yur_long,6,30m,3429,45.9,1.0,-0.0,34.699,601.11,1856,1573,1856
GK,1.75,0.75,LONG,fiz_short_yur_long,12,60m,3429,46.7,0.97,-0.008,49.095,745.99,1827,1602,1827
GK,1.75,0.75,LONG,fiz_short_yur_long,24,120m,3429,46.9,0.8,-0.071,279.746,994.15,1821,1608,1821
GK,1.75,0.75,LONG,fiz_short_yur_long,48,240m,3429,46.7,0.79,-0.109,524.405,1427.38,1829,1600,1829
GK,1.75,0.75,SHORT,fiz_long_yur_short,3,15m,3705,44.2,0.99,-0.001,26.383,451.65,2069,1636,2069
GK,1.75,0.75,SHORT,fiz_long_yur_short,6,30m,3705,46.2,1.02,0.003,39.394,608.8,1995,1710,1995
GK,1.75,0.75,SHORT,fiz_long_yur_short,12,60m,3705,46.9,0.98,-0.004,60.705,790.34,1967,1738,1967
GK,1.75,0.75,SHORT,fiz_long_yur_short,24,120m,3705,46.4,0.97,-0.01,148.54,1107.64,1987,1718,1987
GK,1.75,0.75,SHORT,fiz_long_yur_short,48,240m,3705,48.6,1.03,0.012,155.073,1583.2,1905,1800,1905
GK,1.75,1.0,LONG,fiz_short_yur_long,3,15m,2910,44.8,0.97,-0.005,38.485,376.21,1606,1304,1606
GK,1.75,1.0,LONG,fiz_short_yur_long,6,30m,2910,45.5,0.94,-0.011,47.075,484.16,1587,1323,1587
GK,1.75,1.0,LONG,fiz_short_yur_long,12,60m,2910,46.3,0.93,-0.016,60.714,616.18,1563,1347,1563
GK,1.75,1.0,LONG,fiz_short_yur_long,24,120m,2910,46.0,0.77,-0.087,275.225,839.85,1571,1339,1571
GK,1.75,1.0,LONG,fiz_short_yur_long,48,240m,2910,45.8,0.75,-0.14,499.772,1213.13,1578,1332,1578
GK,1.75,1.0,SHORT,fiz_long_yur_short,3,15m,3144,43.7,0.98,-0.003,24.905,383.69,1771,1373,1771
GK,1.75,1.0,SHORT,fiz_long_yur_short,6,30m,3144,46.2,1.02,0.004,27.505,519.34,1692,1452,1692
GK,1.75,1.0,SHORT,fiz_long_yur_short,12,60m,3144,46.9,0.98,-0.004,45.252,670.04,1669,1475,1669
GK,1.75,1.0,SHORT,fiz_long_yur_short,24,120m,3144,45.9,0.95,-0.017,139.188,932.35,1701,1443,1701
GK,1.75,1.0,SHORT,fiz_long_yur_short,48,240m,3144,48.1,0.98,-0.007,135.493,1290.68,1633,1511,1633
GK,1.75,1.25,LONG,fiz_short_yur_long,3,15m,2345,44.6,0.97,-0.004,30.09,294.45,1300,1045,1300
GK,1.75,1.25,LONG,fiz_short_yur_long,6,30m,2345,45.2,0.95,-0.008,46.425,381.57,1284,1061,1284
GK,1.75,1.25,LONG,fiz_short_yur_long,12,60m,2345,46.4,0.94,-0.014,44.04,480.79,1257,1088,1257
GK,1.75,1.25,LONG,fiz_short_yur_long,24,120m,2345,46.2,0.74,-0.1,250.581,658.36,1261,1084,1261
GK,1.75,1.25,LONG,fiz_short_yur_long,48,240m,2345,45.3,0.68,-0.187,477.46,925.61,1282,1063,1282
GK,1.75,1.25,SHORT,fiz_long_yur_short,3,15m,2520,43.2,0.96,-0.005,30.751,297.11,1432,1088,1432
GK,1.75,1.25,SHORT,fiz_long_yur_short,6,30m,2520,45.9,1.02,0.003,27.386,412.72,1363,1157,1363
GK,1.75,1.25,SHORT,fiz_long_yur_short,12,60m,2520,47.1,0.94,-0.012,51.887,527.4,1334,1186,1334
GK,1.75,1.25,SHORT,fiz_long_yur_short,24,120m,2520,45.4,0.89,-0.034,127.319,720.06,1376,1144,1376
GK,1.75,1.25,SHORT,fiz_long_yur_short,48,240m,2520,47.2,0.93,-0.029,147.753,990.06,1331,1189,1331
GK,1.75,1.5,LONG,fiz_short_yur_long,3,15m,1788,43.6,0.86,-0.018,37.065,199.28,1008,780,1008
GK,1.75,1.5,LONG,fiz_short_yur_long,6,30m,1788,45.1,0.97,-0.004,30.351,283.77,982,806,982
GK,1.75,1.5,LONG,fiz_short_yur_long,12,60m,1788,45.9,0.93,-0.016,34.582,360.06,968,820,968
GK,1.75,1.5,LONG,fiz_short_yur_long,24,120m,1788,46.9,0.8,-0.071,141.155,497.52,949,839,949
GK,1.75,1.5,LONG,fiz_short_yur_long,48,240m,1788,45.4,0.74,-0.137,286.105,699.43,976,812,976
GK,1.75,1.5,SHORT,fiz_long_yur_short,3,15m,1964,42.3,0.88,-0.016,36.408,221.13,1133,831,1133
GK,1.75,1.5,SHORT,fiz_long_yur_short,6,30m,1964,45.0,0.96,-0.007,29.7,308.4,1081,883,1081
GK,1.75,1.5,SHORT,fiz_long_yur_short,12,60m,1964,46.2,0.92,-0.018,55.274,401.04,1057,907,1057
GK,1.75,1.5,SHORT,fiz_long_yur_short,24,120m,1964,45.0,0.88,-0.038,96.946,553.53,1080,884,1080
GK,1.75,1.5,SHORT,fiz_long_yur_short,48,240m,1964,47.8,0.97,-0.011,97.989,783.45,1026,938,1026
GK,2.0,0.5,LONG,fiz_short_yur_long,3,15m,3391,44.9,0.95,-0.006,44.245,438.23,1869,1522,1869
GK,2.0,0.5,LONG,fiz_short_yur_long,6,30m,3391,45.7,0.99,-0.002,39.487,587.71,1841,1550,1841
GK,2.0,0.5,LONG,fiz_short_yur_long,12,60m,3391,46.8,0.97,-0.007,56.376,744.63,1803,1588,1803
GK,2.0,0.5,LONG,fiz_short_yur_long,24,120m,3391,46.9,0.82,-0.063,269.942,996.76,1801,1590,1801
GK,2.0,0.5,LONG,fiz_short_yur_long,48,240m,3391,47.4,0.81,-0.1,481.118,1433.33,1784,1607,1784
GK,2.0,0.5,SHORT,fiz_long_yur_short,3,15m,3610,44.2,0.98,-0.003,27.871,441.25,2016,1594,2016
GK,2.0,0.5,SHORT,fiz_long_yur_short,6,30m,3610,46.0,1.01,0.002,33.62,586.65,1950,1660,1950
GK,2.0,0.5,SHORT,fiz_long_yur_short,12,60m,3610,46.5,0.95,-0.011,79.608,765.66,1932,1678,1932
GK,2.0,0.5,SHORT,fiz_long_yur_short,24,120m,3610,46.4,0.94,-0.018,143.261,1070.17,1935,1675,1935
GK,2.0,0.5,SHORT,fiz_long_yur_short,48,240m,3610,48.8,1.03,0.014,150.205,1552.76,1848,1762,1848
GK,2.0,0.75,LONG,fiz_short_yur_long,3,15m,3000,44.3,0.97,-0.005,36.728,387.11,1670,1330,1670
GK,2.0,0.75,LONG,fiz_short_yur_long,6,30m,3000,45.2,0.99,-0.002,30.665,520.5,1645,1355,1645
GK,2.0,0.75,LONG,fiz_short_yur_long,12,60m,3000,46.5,0.95,-0.011,53.143,648.44,1605,1395,1605
GK,2.0,0.75,LONG,fiz_short_yur_long,24,120m,3000,46.7,0.79,-0.075,267.307,869.99,1600,1400,1600
GK,2.0,0.75,LONG,fiz_short_yur_long,48,240m,3000,47.1,0.78,-0.116,495.452,1256.04,1586,1414,1586
GK,2.0,0.75,SHORT,fiz_long_yur_short,3,15m,3243,44.0,0.97,-0.004,27.3,399.14,1817,1426,1817
GK,2.0,0.75,SHORT,fiz_long_yur_short,6,30m,3243,46.1,1.0,-0.0,30.155,530.53,1749,1494,1749
GK,2.0,0.75,SHORT,fiz_long_yur_short,12,60m,3243,46.8,0.94,-0.013,62.434,687.26,1725,1518,1725
GK,2.0,0.75,SHORT,fiz_long_yur_short,24,120m,3243,46.2,0.94,-0.019,142.829,964.61,1745,1498,1745
GK,2.0,0.75,SHORT,fiz_long_yur_short,48,240m,3243,48.8,1.03,0.012,136.648,1402.43,1661,1582,1661
GK,2.0,1.0,LONG,fiz_short_yur_long,3,15m,2545,44.4,0.97,-0.004,39.43,325.85,1415,1130,1415
GK,2.0,1.0,LONG,fiz_short_yur_long,6,30m,2545,44.8,0.92,-0.015,43.749,413.37,1406,1139,1406
GK,2.0,1.0,LONG,fiz_short_yur_long,12,60m,2545,46.1,0.91,-0.02,63.346,531.32,1371,1174,1371
GK,2.0,1.0,LONG,fiz_short_yur_long,24,120m,2545,45.7,0.75,-0.095,270.127,730.48,1382,1163,1382
GK,2.0,1.0,LONG,fiz_short_yur_long,48,240m,2545,46.2,0.73,-0.151,476.319,1062.82,1369,1176,1369
GK,2.0,1.0,SHORT,fiz_long_yur_short,3,15m,2757,43.7,0.98,-0.002,29.739,347.29,1553,1204,1553
GK,2.0,1.0,SHORT,fiz_long_yur_short,6,30m,2757,46.2,1.01,0.002,27.952,456.06,1484,1273,1484
GK,2.0,1.0,SHORT,fiz_long_yur_short,12,60m,2757,46.8,0.95,-0.011,48.66,587.19,1466,1291,1466
GK,2.0,1.0,SHORT,fiz_long_yur_short,24,120m,2757,45.6,0.92,-0.026,130.851,813.5,1500,1257,1500
GK,2.0,1.0,SHORT,fiz_long_yur_short,48,240m,2757,48.3,0.98,-0.007,119.41,1143.95,1425,1332,1425
GK,2.0,1.25,LONG,fiz_short_yur_long,3,15m,2051,44.0,0.94,-0.007,32.029,253.15,1149,902,1149
GK,2.0,1.25,LONG,fiz_short_yur_long,6,30m,2051,44.3,0.93,-0.012,38.374,329.16,1142,909,1142
GK,2.0,1.25,LONG,fiz_short_yur_long,12,60m,2051,46.3,0.91,-0.021,48.868,409.59,1102,949,1102
GK,2.0,1.25,LONG,fiz_short_yur_long,24,120m,2051,45.8,0.7,-0.117,259.749,564.19,1111,940,1111
GK,2.0,1.25,LONG,fiz_short_yur_long,48,240m,2051,45.7,0.67,-0.2,458.893,819.78,1114,937,1114
GK,2.0,1.25,SHORT,fiz_long_yur_short,3,15m,2216,43.1,0.95,-0.006,35.691,267.36,1260,956,1260
GK,2.0,1.25,SHORT,fiz_long_yur_short,6,30m,2216,45.6,1.0,0.0,30.598,361.62,1206,1010,1206
GK,2.0,1.25,SHORT,fiz_long_yur_short,12,60m,2216,47.1,0.92,-0.018,53.253,464.03,1173,1043,1173
GK,2.0,1.25,SHORT,fiz_long_yur_short,24,120m,2216,45.2,0.87,-0.044,115.038,627.21,1215,1001,1215
GK,2.0,1.25,SHORT,fiz_long_yur_short,48,240m,2216,47.5,0.94,-0.027,129.968,880.51,1164,1052,1164
GK,2.0,1.5,LONG,fiz_short_yur_long,3,15m,1561,43.4,0.87,-0.017,32.189,177.05,883,678,883
