symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
SV,1.5,1.5,SHORT,fiz_long_yur_short,24,120m,2447,48.8,1.2,0.05,43.621,753.79,1253,1194,1253
SV,1.5,1.5,SHORT,fiz_long_yur_short,48,240m,2447,50.6,1.17,0.065,72.209,1072.1,1208,1239,1208
SV,1.75,0.5,LONG,fiz_short_yur_long,3,15m,4589,46.8,1.15,0.014,10.686,499.22,2443,2146,2443
SV,1.75,0.5,LONG,fiz_short_yur_long,6,30m,4589,49.5,1.08,0.011,24.249,671.99,2318,2271,2318
SV,1.75,0.5,LONG,fiz_short_yur_long,12,60m,4589,51.3,1.08,0.016,45.243,967.31,2234,2355,2234
SV,1.75,0.5,LONG,fiz_short_yur_long,24,120m,4589,51.8,1.11,0.032,71.721,1478.44,2211,2378,2211
SV,1.75,0.5,LONG,fiz_short_yur_long,48,240m,4589,52.3,1.19,0.077,91.013,2222.33,2187,2402,2187
SV,1.75,0.5,SHORT,fiz_long_yur_short,3,15m,4536,47.4,1.04,0.005,19.687,499.32,2388,2148,2388
SV,1.75,0.5,SHORT,fiz_long_yur_short,6,30m,4536,48.5,1.06,0.008,33.491,690.94,2335,2201,2335
SV,1.75,0.5,SHORT,fiz_long_yur_short,12,60m,4536,50.2,1.1,0.018,47.673,927.84,2257,2279,2257
SV,1.75,0.5,SHORT,fiz_long_yur_short,24,120m,4536,50.1,1.17,0.047,49.405,1440.36,2263,2273,2263
SV,1.75,0.5,SHORT,fiz_long_yur_short,48,240m,4536,50.1,1.15,0.06,107.756,2047.74,2263,2273,2263
SV,1.75,0.75,LONG,fiz_short_yur_long,3,15m,4053,46.6,1.13,0.012,11.821,430.7,2165,1888,2165
SV,1.75,0.75,LONG,fiz_short_yur_long,6,30m,4053,49.5,1.07,0.009,22.587,584.73,2047,2006,2047
SV,1.75,0.75,LONG,fiz_short_yur_long,12,60m,4053,51.4,1.07,0.013,39.317,829.82,1969,2084,1969
SV,1.75,0.75,LONG,fiz_short_yur_long,24,120m,4053,51.8,1.07,0.021,65.377,1262.78,1955,2098,1955
