mode,ticker,variant,W,T,hold,trades,wr,total_ret_pct,max_dd_pct,calmar,avg_win,avg_loss,wr_open,wr_mid,wr_close
B_post_recovery,ED,1,40,1.5,10,8773,47.57,-21.3578,26.679,-0.8005,0.0879,-0.0844,47.137637028014616,53.776978417266186,57.14285714285714
B_post_recovery,ED,1,40,1.5,20,4870,48.89,2.0263,15.3021,0.1324,0.1233,-0.1171,48.95259095920617,48.036253776435046,50.0
B_post_recovery,ED,1,40,2.0,5,13385,47.21,-26.4963,34.8504,-0.7603,0.0617,-0.0589,47.175476021174056,47.91666666666667,37.5
B_post_recovery,ED,1,40,2.0,10,7896,47.0,-17.4497,24.5134,-0.7118,0.0875,-0.0817,46.69615333065273,52.347417840375584,44.44444444444444
B_post_recovery,ED,1,40,2.0,20,4530,49.18,9.4575,11.1655,0.847,0.123,-0.1149,48.79546528105811,54.67128027681662,57.14285714285714
B_post_recovery,ED,1,40,2.5,5,11256,46.46,-29.5764,33.2842,-0.8886,0.0606,-0.0575,46.33806739069897,49.15611814345991,55.55555555555556
B_post_recovery,ED,1,40,2.5,10,6827,46.92,-17.9367,24.4029,-0.735,0.0851,-0.0802,46.815042210283956,48.84488448844885,55.55555555555556
B_post_recovery,ED,1,40,2.5,20,4051,47.86,-7.5792,14.1693,-0.5349,0.1199,-0.1137,47.51496226906063,53.960396039603964,66.66666666666666
B_post_recovery,ED,2,10,1.0,5,18085,46.98,-29.3412,31.8067,-0.9225,0.062,-0.058,47.04025726536446,46.21979734996103,40.0
B_post_recovery,ED,2,10,1.0,10,9972,47.07,-29.7564,30.7404,-0.968,0.0856,-0.0818,47.117253293025264,46.514935988620195,42.857142857142854
B_post_recovery,ED,2,10,1.0,20,5259,48.53,-19.8006,23.2966,-0.8499,0.1216,-0.1219,48.49230769230769,48.68421052631579,75.0
B_post_recovery,ED,2,10,1.5,5,17687,46.76,-36.4181,39.5331,-0.9212,0.0621,-0.0585,46.951702296120345,44.47974583002382,22.22222222222222
B_post_recovery,ED,2,10,1.5,10,9854,47.28,-19.8271,21.9586,-0.9029,0.0881,-0.0828,47.25046463321307,47.44318181818182,100.0
B_post_recovery,ED,2,10,1.5,20,5226,48.91,1.5135,13.4232,0.1128,0.1228,-0.117,49.062435606841134,46.883468834688344,50.0
B_post_recovery,ED,2,10,2.0,5,17145,46.85,-33.1817,36.5226,-0.9085,0.0625,-0.0587,46.9376217099064,45.723684210526315,40.0
B_post_recovery,ED,2,10,2.0,10,9682,47.66,-22.8072,26.8421,-0.8497,0.0886,-0.0852,47.69948877528339,46.99853587115666,100.0
B_post_recovery,ED,2,10,2.0,20,5180,48.19,-22.2233,23.6869,-0.9382,0.1215,-0.1213,48.30385015608741,46.774193548387096,33.33333333333333
B_post_recovery,ED,2,10,2.5,5,16459,46.64,-22.2882,24.0007,-0.9286,0.0629,-0.0575,46.69755906539616,45.69653948535936,60.0
B_post_recovery,ED,2,10,2.5,10,9468,47.82,-13.1465,23.1039,-0.569,0.089,-0.0842,47.842914058053495,47.5,66.66666666666666
B_post_recovery,ED,2,10,2.5,20,5123,48.14,-2.4463,10.5475,-0.2319,0.1271,-0.1189,48.25263157894737,46.774193548387096,0.0
B_post_recovery,ED,2,20,1.0,5,17866,46.62,-27.0199,28.2649,-0.956,0.0633,-0.0581,46.775165762507534,44.62875197472354,40.0
B_post_recovery,ED,2,20,1.0,10,9897,47.51,-6.047,12.206,-0.4954,0.0888,-0.0815,47.46849196001738,48.11046511627907,40.0
B_post_recovery,ED,2,20,1.0,20,5236,48.8,-16.867,20.1066,-0.8389,0.1207,-0.1213,48.77395425509994,49.2063492063492,40.0
B_post_recovery,ED,2,20,1.5,5,17227,46.24,-47.8358,48.5477,-0.9853,0.0624,-0.0588,46.40139703130847,44.294167371090445,10.0
B_post_recovery,ED,2,20,1.5,10,9693,47.59,-12.3457,16.093,-0.7671,0.0876,-0.082,47.57777777777778,47.60522496371553,75.0
B_post_recovery,ED,2,20,1.5,20,5185,49.28,-3.1346,11.4671,-0.2734,0.1227,-0.1204,49.32333957942953,48.812664907651715,33.33333333333333
B_post_recovery,ED,2,20,2.0,5,16453,46.76,-35.4366,36.8564,-0.9615,0.0629,-0.0593,46.900866844815226,45.040946314831665,18.181818181818183
B_post_recovery,ED,2,20,2.0,10,9389,47.19,-30.484,34.0293,-0.8958,0.0864,-0.0834,47.29481889041724,45.82701062215478,50.0
B_post_recovery,ED,2,20,2.0,20,5096,48.55,-18.2697,25.3872,-0.7196,0.1196,-0.1198,48.62678305301256,47.3551637279597,100.0
B_post_recovery,ED,2,20,2.5,5,15479,46.9,-22.5659,27.049,-0.8343,0.0639,-0.0592,47.00795572466275,45.65217391304348,25.0
B_post_recovery,ED,2,20,2.5,10,9027,47.44,-36.6603,40.2149,-0.9116,0.0842,-0.0837,47.636060497796834,44.927536231884055,33.33333333333333
B_post_recovery,ED,2,20,2.5,20,4986,48.82,-16.1281,21.8127,-0.7394,0.1199,-0.1206,48.80122057541412,48.97959183673469,50.0
B_post_recovery,ED,2,40,1.0,5,17569,46.71,-36.6762,44.3606,-0.8268,0.063,-0.0592,46.80435048270805,45.52301255230125,37.5
B_post_recovery,ED,2,40,1.0,10,9780,47.58,-16.3259,21.1418,-0.7722,0.0872,-0.0823,47.405452946350046,49.70501474926254,66.66666666666666
B_post_recovery,ED,2,40,1.0,20,5200,48.04,-27.8485,38.2354,-0.7283,0.1199,-0.1211,47.90282392026578,49.73821989528796,50.0
B_post_recovery,ED,2,40,1.5,5,16784,46.72,-38.8662,41.4835,-0.9369,0.0629,-0.0595,46.82225063938618,45.430579964850615,33.33333333333333
B_post_recovery,ED,2,40,1.5,10,9437,47.45,-18.3115,26.5315,-0.6902,0.0878,-0.0829,47.38580703952614,48.39203675344563,40.0
B_post_recovery,ED,2,40,1.5,20,5098,47.8,-18.8586,24.8748,-0.7581,0.1208,-0.1177,47.77824798984342,48.369565217391305,25.0
B_post_recovery,ED,2,40,2.0,5,15817,46.45,-28.1729,29.036,-0.9703,0.0635,-0.0584,46.527824734600046,45.383104125736736,40.0
B_post_recovery,ED,2,40,2.0,10,9029,47.92,-16.6403,17.8024,-0.9347,0.0875,-0.0841,47.99051570835803,47.018739352640544,42.857142857142854
B_post_recovery,ED,2,40,2.0,20,4953,47.93,-15.9497,25.0409,-0.6369,0.1221,-0.1185,47.879051555362196,48.725212464589234,33.33333333333333
B_post_recovery,ED,2,40,2.5,5,14676,46.32,-33.0097,35.5608,-0.9283,0.0627,-0.0583,46.36357044449279,45.77625570776256,33.33333333333333
B_post_recovery,ED,2,40,2.5,10,8511,47.69,-5.583,13.6943,-0.4077,0.0893,-0.0826,47.86581549630743,45.24271844660194,28.57142857142857
B_post_recovery,ED,2,40,2.5,20,4773,48.08,-23.6648,32.7216,-0.7232,0.1176,-0.1185,48.244824482448244,45.82043343653251,50.0
B_post_recovery,ED,3,10,1.0,5,17686,45.81,-34.4259,37.8358,-0.9099,0.0636,-0.0574,45.59351970278336,48.569157392686805,55.55555555555556
B_post_recovery,ED,3,10,1.0,10,9854,47.49,-19.5291,26.1171,-0.7478,0.0877,-0.0831,47.31605991035312,50.0,0.0
B_post_recovery,ED,3,10,1.0,20,5226,47.84,-22.4175,31.216,-0.7181,0.1208,-0.119,47.51699979394189,52.03252032520326,50.0
B_post_recovery,ED,3,10,1.5,5,16838,46.19,-37.3328,42.2978,-0.8826,0.0627,-0.0579,46.02109300095877,48.5207100591716,30.0
B_post_recovery,ED,3,10,1.5,10,9590,47.65,-10.5331,22.086,-0.4769,0.0897,-0.0837,47.3170184104176,52.282768777614145,0.0
B_post_recovery,ED,3,10,1.5,20,5153,47.97,-12.2805,24.8585,-0.494,0.1246,-0.1195,47.68267223382046,51.657458563535904,100.0
B_post_recovery,ED,3,10,2.0,5,15624,46.06,-43.0408,47.2699,-0.9105,0.0628,-0.0587,45.933310415950494,47.9887745556595,20.0
B_post_recovery,ED,3,10,2.0,10,9217,47.75,-20.1412,25.098,-0.8025,0.0884,-0.085,47.493866105853485,51.14503816793893,33.33333333333333
B_post_recovery,ED,3,10,2.0,20,5047,48.05,-17.1018,22.4797,-0.7608,0.124,-0.1212,47.87256788539662,50.27173913043478,50.0
B_post_recovery,ED,3,10,2.5,5,14102,46.38,-37.6262,43.6287,-0.8624,0.0629,-0.0594,46.15910645087759,49.78540772532189,22.22222222222222
B_post_recovery,ED,3,10,2.5,10,8766,47.41,-34.5953,38.8349,-0.8908,0.0868,-0.0858,47.32328800686022,48.99328859060403,14.285714285714285
B_post_recovery,ED,3,10,2.5,20,4898,48.41,-1.9782,14.7682,-0.1339,0.1269,-0.1199,47.942477876106196,54.400000000000006,0.0
B_post_recovery,ED,3,20,1.0,5,17227,46.87,-21.0722,30.7796,-0.6846,0.0631,-0.058,46.71323437694898,48.77430262045647,80.0
B_post_recovery,ED,3,20,1.0,10,9693,47.49,-26.4263,32.2551,-0.8193,0.0863,-0.0832,47.266666666666666,50.653120464441216,0.0
B_post_recovery,ED,3,20,1.0,20,5185,47.95,-17.6054,28.404,-0.6198,0.1233,-0.1201,47.74099521132625,50.3957783641161,66.66666666666666
B_post_recovery,ED,3,20,1.5,5,15989,46.65,-24.2232,32.6496,-0.7419,0.0637,-0.0585,46.476701307408646,48.91611687087653,61.53846153846154
B_post_recovery,ED,3,20,1.5,10,9214,47.31,-11.5452,18.3209,-0.6302,0.0873,-0.0808,46.90637403689003,52.72161741835147,40.0
B_post_recovery,ED,3,20,1.5,20,5044,49.09,12.11,7.3159,1.6553,0.1254,-0.1162,48.890803359896616,51.507537688442206,33.33333333333333
B_post_recovery,ED,3,20,2.0,5,14381,46.55,-26.841,31.2643,-0.8585,0.0638,-0.0591,46.39068180132057,48.818897637795274,61.53846153846154
B_post_recovery,ED,3,20,2.0,10,8553,47.01,-20.2976,25.3592,-0.8004,0.0883,-0.0828,46.629848123509475,52.43055555555556,40.0
B_post_recovery,ED,3,20,2.0,20,4870,47.95,-3.3623,19.0496,-0.1765,0.1233,-0.1149,47.765176784523014,50.0,57.14285714285714
B_post_recovery,ED,3,20,2.5,5,12502,46.54,-20.0099,25.666,-0.7796,0.0627,-0.0576,46.303535010197145,50.34770514603616,53.333333333333336
B_post_recovery,ED,3,20,2.5,10,7699,47.33,-12.8311,19.321,-0.6641,0.0889,-0.0831,46.90843406975129,53.48360655737705,50.0
B_post_recovery,ED,3,20,2.5,20,4631,48.18,-20.2003,24.4704,-0.8255,0.1195,-0.1195,47.899554095282795,51.388888888888886,50.0
B_post_recovery,ED,3,40,1.0,5,16784,46.35,-28.2698,31.3025,-0.9031,0.0641,-0.0585,46.170076726342714,48.76977152899824,66.66666666666666
B_post_recovery,ED,3,40,1.0,10,9437,47.57,-19.4365,33.9147,-0.5731,0.0874,-0.0832,47.30607130652694,50.995405819295556,60.0
B_post_recovery,ED,3,40,1.0,20,5098,49.08,-1.9161,12.794,-0.1498,0.121,-0.1174,48.91051406811931,50.95367847411444,75.0
B_post_recovery,ED,3,40,1.5,5,15254,46.66,-31.9297,35.1894,-0.9074,0.0633,-0.0593,46.45256087321579,49.527806925498425,66.66666666666666
B_post_recovery,ED,3,40,1.5,10,8773,47.57,-21.3578,26.679,-0.8005,0.0879,-0.0844,47.137637028014616,53.776978417266186,57.14285714285714
B_post_recovery,ED,3,40,1.5,20,4870,48.89,2.0263,15.3021,0.1324,0.1233,-0.1171,48.95259095920617,48.036253776435046,50.0
B_post_recovery,ED,3,40,2.0,5,13385,47.21,-26.4963,34.8504,-0.7603,0.0617,-0.0589,47.175476021174056,47.91666666666667,37.5
B_post_recovery,ED,3,40,2.0,10,7896,47.0,-17.4497,24.5134,-0.7118,0.0875,-0.0817,46.69615333065273,52.347417840375584,44.44444444444444
B_post_recovery,ED,3,40,2.0,20,4530,49.18,9.4575,11.1655,0.847,0.123,-0.1149,48.79546528105811,54.67128027681662,57.14285714285714
B_post_recovery,ED,3,40,2.5,5,11256,46.46,-29.5764,33.2842,-0.8886,0.0606,-0.0575,46.33806739069897,49.15611814345991,55.55555555555556
B_post_recovery,ED,3,40,2.5,10,6827,46.92,-17.9367,24.4029,-0.735,0.0851,-0.0802,46.815042210283956,48.84488448844885,55.55555555555556
B_post_recovery,ED,3,40,2.5,20,4051,47.86,-7.5792,14.1693,-0.5349,0.1199,-0.1137,47.51496226906063,53.960396039603964,66.66666666666666
B_post_recovery,Eu,1,10,1.0,5,17392,48.95,-64.0399,76.3596,-0.8387,0.1256,-0.1276,49.079110012360935,47.25,50.0
B_post_recovery,Eu,1,10,1.0,10,9715,49.56,-23.264,50.8612,-0.4574,0.1837,-0.1853,49.5733126454616,49.63609898107715,20.0
B_post_recovery,Eu,1,10,1.0,20,5155,50.15,32.5393,23.363,1.3928,0.2737,-0.2627,50.17860895146039,49.36386768447837,100.0
B_post_recovery,Eu,1,10,1.5,5,16533,48.91,-56.6594,65.7156,-0.8622,0.1262,-0.1275,49.06077348066298,46.92982456140351,50.0
B_post_recovery,Eu,1,10,1.5,10,9424,50.16,-14.4851,37.0252,-0.3912,0.1805,-0.1847,50.26285714285714,48.8822652757079,33.33333333333333
B_post_recovery,Eu,1,10,1.5,20,5079,50.03,-17.9978,32.7489,-0.5496,0.2624,-0.2698,50.43515177244746,44.47513812154696,66.66666666666666
B_post_recovery,Eu,1,10,2.0,5,15364,48.83,-44.5382,57.9956,-0.768,0.1268,-0.1267,48.99099224914461,46.80232558139535,36.36363636363637
B_post_recovery,Eu,1,10,2.0,10,9091,49.74,19.0568,22.9911,0.8289,0.185,-0.1789,49.83408390613889,48.54070660522273,50.0
B_post_recovery,Eu,1,10,2.0,20,4960,49.4,-4.878,32.8963,-0.1483,0.2677,-0.2633,49.727252891119356,45.6,0.0
B_post_recovery,Eu,1,10,2.5,5,13817,49.22,-44.104,63.9939,-0.6892,0.125,-0.1275,49.26795259121543,48.660714285714285,41.66666666666667
B_post_recovery,Eu,1,10,2.5,10,8624,49.21,-14.3557,38.6158,-0.3718,0.1832,-0.1808,49.2447884159281,48.93267651888342,25.0
B_post_recovery,Eu,1,10,2.5,20,4820,49.92,17.4833,34.2136,0.511,0.2734,-0.2652,50.225937641211026,46.44670050761421,0.0
B_post_recovery,Eu,1,20,1.0,5,16997,48.42,-40.8084,60.705,-0.6722,0.1269,-0.1237,48.45684832484757,47.76951672862453,58.333333333333336
B_post_recovery,Eu,1,20,1.0,10,9555,48.91,-20.1334,41.8713,-0.4808,0.1806,-0.177,48.87520984890878,49.34853420195439,50.0
B_post_recovery,Eu,1,20,1.0,20,5111,48.21,-78.184,81.0168,-0.965,0.2569,-0.2687,48.29545454545455,47.47191011235955,0.0
B_post_recovery,Eu,1,20,1.5,5,15687,48.63,-38.477,51.5609,-0.7462,0.1254,-0.1235,48.55577352364202,49.83202687569989,54.54545454545454
B_post_recovery,Eu,1,20,1.5,10,9096,49.08,1.1462,49.3845,0.0232,0.1841,-0.1772,48.961389508273676,50.8833922261484,44.44444444444444
B_post_recovery,Eu,1,20,1.5,20,4962,48.75,-44.944,69.8925,-0.643,0.2633,-0.2681,48.85578583765112,47.239263803680984,50.0
B_post_recovery,Eu,1,20,2.0,5,14044,48.93,-39.7262,58.3323,-0.681,0.1252,-0.1255,48.970268853441176,48.301329394387,42.857142857142854
B_post_recovery,Eu,1,20,2.0,10,8403,48.95,-16.7427,39.7069,-0.4217,0.1825,-0.1789,48.916603678508444,49.67032967032967,40.0
B_post_recovery,Eu,1,20,2.0,20,4785,50.11,-24.0654,40.2171,-0.5984,0.2625,-0.2738,50.268216361198036,48.52459016393443,16.666666666666664
B_post_recovery,Eu,1,20,2.5,5,12198,49.08,-28.9706,48.1644,-0.6015,0.1248,-0.1249,49.15804769638431,47.31404958677686,46.666666666666664
B_post_recovery,Eu,1,20,2.5,10,7566,49.31,-17.6161,35.1813,-0.5007,0.1796,-0.1793,49.49298513682456,45.91549295774648,41.66666666666667
B_post_recovery,Eu,1,20,2.5,20,4528,48.96,-22.2368,55.1877,-0.4029,0.2632,-0.2621,49.30799906169364,43.25396825396825,46.15384615384615
B_post_recovery,Eu,1,40,1.0,5,16481,48.8,-53.9579,73.0902,-0.7382,0.1234,-0.124,48.785857670141816,48.882410106899904,55.55555555555556
B_post_recovery,Eu,1,40,1.0,10,9299,48.92,-44.7645,61.8618,-0.7236,0.1811,-0.1829,48.97232747732231,48.21124361158432,33.33333333333333
B_post_recovery,Eu,1,40,1.0,20,5013,49.11,-40.9318,51.2097,-0.7993,0.2622,-0.2691,49.035576510930134,50.14577259475219,50.0
B_post_recovery,Eu,1,40,1.5,5,14914,48.9,3.7077,53.6876,0.0691,0.1271,-0.1211,48.992764931195914,47.270471464019856,50.0
B_post_recovery,Eu,1,40,1.5,10,8649,48.75,-27.275,40.1311,-0.6796,0.1797,-0.1771,48.85458777410266,46.99792960662526,33.33333333333333
B_post_recovery,Eu,1,40,1.5,20,4779,48.55,-17.2904,48.9146,-0.3535,0.2682,-0.2601,48.568257491675915,47.77777777777778,75.0
B_post_recovery,Eu,1,40,2.0,5,13050,48.84,23.8849,28.8427,0.8281,0.1266,-0.1173,48.89652966576043,47.76951672862453,33.33333333333333
B_post_recovery,Eu,1,40,2.0,10,7736,48.84,-8.8608,32.2766,-0.2745,0.1748,-0.1691,48.79363795659793,50.159744408945684,25.0
B_post_recovery,Eu,1,40,2.0,20,4448,48.81,-20.8249,32.1959,-0.6468,0.2567,-0.2539,48.8623035421065,47.51381215469613,50.0
B_post_recovery,Eu,1,40,2.5,5,10882,49.0,-16.4281,25.6896,-0.6395,0.122,-0.1201,48.96682464454976,50.46153846153846,28.57142857142857
B_post_recovery,Eu,1,40,2.5,10,6641,48.64,-2.2233,19.6077,-0.1134,0.1745,-0.1659,48.46177750155376,54.773869346733676,33.33333333333333
B_post_recovery,Eu,1,40,2.5,20,3995,48.01,-33.3231,41.4989,-0.803,0.2543,-0.2508,48.03414381789964,48.0,25.0
B_post_recovery,Eu,2,10,1.0,5,17806,49.12,16.6741,24.1971,0.6891,0.1302,-0.1238,48.97909870726109,51.24497991967871,14.285714285714285
B_post_recovery,Eu,2,10,1.0,10,9829,49.23,-28.1635,65.1899,-0.432,0.1843,-0.1844,49.298553266111355,48.21173104434907,66.66666666666666
B_post_recovery,Eu,2,10,1.0,20,5189,50.03,7.8674,29.0805,0.2705,0.2676,-0.2649,50.041666666666664,49.61038961038961,75.0
B_post_recovery,Eu,2,10,1.5,5,17392,49.17,-5.5613,38.3849,-0.1449,0.1284,-0.1248,49.017305315203956,51.16666666666667,50.0
B_post_recovery,Eu,2,10,1.5,10,9715,49.21,-15.596,31.4338,-0.4962,0.1859,-0.1833,49.14108389670841,49.927219796215425,80.0
B_post_recovery,Eu,2,10,1.5,20,5155,48.98,-52.8576,59.2587,-0.892,0.2634,-0.273,48.92857142857142,50.0,0.0
B_post_recovery,Eu,2,10,2.0,5,16884,49.19,2.9404,27.6417,0.1064,0.13,-0.1255,49.069826707441386,50.80576759966073,55.55555555555556
B_post_recovery,Eu,2,10,2.0,10,9536,48.66,-5.0962,28.8733,-0.1765,0.1885,-0.1797,48.40929602888087,51.874062968515744,60.0
B_post_recovery,Eu,2,10,2.0,20,5105,50.15,-14.6045,31.5589,-0.4628,0.2642,-0.2715,50.02113271344041,51.902173913043484,40.0
B_post_recovery,Eu,2,10,2.5,5,16171,49.41,-11.3205,36.8194,-0.3075,0.1273,-0.1257,49.29306339196814,50.912408759124084,60.0
B_post_recovery,Eu,2,10,2.5,10,9331,49.29,-15.3073,34.9339,-0.4382,0.1856,-0.1836,49.12787339725078,51.26676602086439,66.66666666666666
B_post_recovery,Eu,2,10,2.5,20,5044,50.0,1.9881,22.8586,0.087,0.2687,-0.2679,49.72281449893391,53.42857142857142,75.0
B_post_recovery,Eu,2,20,1.0,5,17632,49.31,0.9419,48.5009,0.0194,0.1274,-0.1238,49.251369446135115,50.08389261744966,50.0
B_post_recovery,Eu,2,20,1.0,10,9767,50.02,-1.1074,40.5381,-0.0273,0.1803,-0.1806,49.977983267283136,50.74404761904761,36.36363636363637
B_post_recovery,Eu,2,20,1.0,20,5162,51.14,14.8829,30.6688,0.4853,0.2621,-0.2685,51.30127003955861,49.01960784313725,50.0
B_post_recovery,Eu,2,20,1.5,5,16997,49.66,-27.1796,57.2996,-0.4743,0.1245,-0.1259,49.58199761141493,50.8364312267658,41.66666666666667
B_post_recovery,Eu,2,20,1.5,10,9555,49.65,-18.0866,42.5169,-0.4254,0.178,-0.1793,49.58030218242865,50.65146579804561,50.0
B_post_recovery,Eu,2,20,1.5,20,5111,51.09,57.74,13.4725,4.2858,0.2684,-0.2572,50.9469696969697,52.52808988764045,100.0
B_post_recovery,Eu,2,20,2.0,5,16160,49.16,-41.7079,49.4664,-0.8432,0.1235,-0.1244,49.21011058451817,48.37696335078534,46.15384615384615
B_post_recovery,Eu,2,20,2.0,10,9270,49.96,-37.3379,49.061,-0.7611,0.1781,-0.1858,50.08653513326411,47.81144781144781,66.66666666666666
B_post_recovery,Eu,2,20,2.0,20,5014,50.6,46.6839,21.555,2.1658,0.2718,-0.2595,50.34334763948498,54.131054131054135,33.33333333333333
B_post_recovery,Eu,2,20,2.5,5,15128,49.44,-23.0187,48.178,-0.4778,0.1237,-0.1239,49.40559440559441,50.06119951040392,45.45454545454545
B_post_recovery,Eu,2,20,2.5,10,8878,50.15,-15.4265,34.055,-0.453,0.1794,-0.1839,50.23998080153588,48.598130841121495,55.55555555555556
B_post_recovery,Eu,2,20,2.5,20,4904,50.02,27.1622,22.2977,1.2182,0.2763,-0.2654,49.781945050152636,53.503184713375795,50.0
B_post_recovery,Eu,2,40,1.0,5,17286,48.98,-24.4153,46.4328,-0.5258,0.1236,-0.1214,48.92086330935252,50.0,30.0
B_post_recovery,Eu,2,40,1.0,10,9623,49.79,4.8736,32.1666,0.1515,0.1799,-0.1774,49.73786949247072,50.38284839203675,60.0
B_post_recovery,Eu,2,40,1.0,20,5125,51.04,44.9113,26.1862,1.7151,0.2688,-0.2623,50.84781243458237,53.91304347826087,33.33333333333333
B_post_recovery,Eu,2,40,1.5,5,16481,49.32,-12.0969,49.4807,-0.2445,0.1247,-0.1228,49.323318008159035,49.27113702623907,44.44444444444444
B_post_recovery,Eu,2,40,1.5,10,9299,49.89,7.5685,25.7036,0.2945,0.1832,-0.1808,49.787576070731426,51.27768313458262,66.66666666666666
B_post_recovery,Eu,2,40,1.5,20,5013,50.13,20.9768,23.1802,0.9049,0.2692,-0.2622,50.171453064723536,49.56268221574344,50.0
B_post_recovery,Eu,2,40,2.0,5,15475,49.28,-18.8318,65.2632,-0.2886,0.1255,-0.1243,49.11173605871459,52.08568207440811,44.44444444444444
B_post_recovery,Eu,2,40,2.0,10,8882,50.21,-0.0117,38.2485,-0.0003,0.1796,-0.1811,50.10178421745899,51.98487712665406,50.0
B_post_recovery,Eu,2,40,2.0,20,4872,50.08,6.121,39.6628,0.1543,0.2636,-0.2619,50.04374453193351,51.01351351351351,25.0
B_post_recovery,Eu,2,40,2.5,5,14286,49.62,-47.1438,72.7706,-0.6478,0.1199,-0.1246,49.40291906236179,53.52112676056338,60.0
B_post_recovery,Eu,2,40,2.5,10,8367,50.03,-30.239,57.2419,-0.5283,0.1721,-0.1795,49.96852574593982,51.07398568019092,60.0
B_post_recovery,Eu,2,40,2.5,20,4691,50.12,-2.224,38.8156,-0.0573,0.2583,-0.2604,50.033715441672285,52.10084033613446,25.0
B_post_recovery,Eu,3,10,1.0,5,17392,48.95,-64.0399,76.3596,-0.8387,0.1256,-0.1276,49.079110012360935,47.25,50.0
B_post_recovery,Eu,3,10,1.0,10,9715,49.56,-23.264,50.8612,-0.4574,0.1837,-0.1853,49.5733126454616,49.63609898107715,20.0
B_post_recovery,Eu,3,10,1.0,20,5155,50.15,32.5393,23.363,1.3928,0.2737,-0.2627,50.17860895146039,49.36386768447837,100.0
B_post_recovery,Eu,3,10,1.5,5,16533,48.91,-56.6594,65.7156,-0.8622,0.1262,-0.1275,49.06077348066298,46.92982456140351,50.0
B_post_recovery,Eu,3,10,1.5,10,9424,50.16,-14.4851,37.0252,-0.3912,0.1805,-0.1847,50.26285714285714,48.8822652757079,33.33333333333333
B_post_recovery,Eu,3,10,1.5,20,5079,50.03,-17.9978,32.7489,-0.5496,0.2624,-0.2698,50.43515177244746,44.47513812154696,66.66666666666666
B_post_recovery,Eu,3,10,2.0,5,15364,48.83,-44.5382,57.9956,-0.768,0.1268,-0.1267,48.99099224914461,46.80232558139535,36.36363636363637
B_post_recovery,Eu,3,10,2.0,10,9091,49.74,19.0568,22.9911,0.8289,0.185,-0.1789,49.83408390613889,48.54070660522273,50.0
B_post_recovery,Eu,3,10,2.0,20,4960,49.4,-4.878,32.8963,-0.1483,0.2677,-0.2633,49.727252891119356,45.6,0.0
B_post_recovery,Eu,3,10,2.5,5,13817,49.22,-44.104,63.9939,-0.6892,0.125,-0.1275,49.26795259121543,48.660714285714285,41.66666666666667
B_post_recovery,Eu,3,10,2.5,10,8624,49.21,-14.3557,38.6158,-0.3718,0.1832,-0.1808,49.2447884159281,48.93267651888342,25.0
B_post_recovery,Eu,3,10,2.5,20,4820,49.92,17.4833,34.2136,0.511,0.2734,-0.2652,50.225937641211026,46.44670050761421,0.0
B_post_recovery,Eu,3,20,1.0,5,16997,48.42,-40.8084,60.705,-0.6722,0.1269,-0.1237,48.45684832484757,47.76951672862453,58.333333333333336
B_post_recovery,Eu,3,20,1.0,10,9555,48.91,-20.1334,41.8713,-0.4808,0.1806,-0.177,48.87520984890878,49.34853420195439,50.0
B_post_recovery,Eu,3,20,1.0,20,5111,48.21,-78.184,81.0168,-0.965,0.2569,-0.2687,48.29545454545455,47.47191011235955,0.0
B_post_recovery,Eu,3,20,1.5,5,15687,48.63,-38.477,51.5609,-0.7462,0.1254,-0.1235,48.55577352364202,49.83202687569989,54.54545454545454
B_post_recovery,Eu,3,20,1.5,10,9096,49.08,1.1462,49.3845,0.0232,0.1841,-0.1772,48.961389508273676,50.8833922261484,44.44444444444444
B_post_recovery,Eu,3,20,1.5,20,4962,48.75,-44.944,69.8925,-0.643,0.2633,-0.2681,48.85578583765112,47.239263803680984,50.0
B_post_recovery,Eu,3,20,2.0,5,14044,48.93,-39.7262,58.3323,-0.681,0.1252,-0.1255,48.970268853441176,48.301329394387,42.857142857142854
B_post_recovery,Eu,3,20,2.0,10,8403,48.95,-16.7427,39.7069,-0.4217,0.1825,-0.1789,48.916603678508444,49.67032967032967,40.0
B_post_recovery,Eu,3,20,2.0,20,4785,50.11,-24.0654,40.2171,-0.5984,0.2625,-0.2738,50.268216361198036,48.52459016393443,16.666666666666664
B_post_recovery,Eu,3,20,2.5,5,12198,49.08,-28.9706,48.1644,-0.6015,0.1248,-0.1249,49.15804769638431,47.31404958677686,46.666666666666664
B_post_recovery,Eu,3,20,2.5,10,7566,49.31,-17.6161,35.1813,-0.5007,0.1796,-0.1793,49.49298513682456,45.91549295774648,41.66666666666667
B_post_recovery,Eu,3,20,2.5,20,4528,48.96,-22.2368,55.1877,-0.4029,0.2632,-0.2621,49.30799906169364,43.25396825396825,46.15384615384615
B_post_recovery,Eu,3,40,1.0,5,16481,48.8,-53.9579,73.0902,-0.7382,0.1234,-0.124,48.785857670141816,48.882410106899904,55.55555555555556
B_post_recovery,Eu,3,40,1.0,10,9299,48.92,-44.7645,61.8618,-0.7236,0.1811,-0.1829,48.97232747732231,48.21124361158432,33.33333333333333
B_post_recovery,Eu,3,40,1.0,20,5013,49.11,-40.9318,51.2097,-0.7993,0.2622,-0.2691,49.035576510930134,50.14577259475219,50.0
B_post_recovery,Eu,3,40,1.5,5,14914,48.9,3.7077,53.6876,0.0691,0.1271,-0.1211,48.992764931195914,47.270471464019856,50.0
